((1, 2, 0, 0, 0, 2), [2, 1], 15.181608000000006)
((1, 2, 0, 0, 0, 2), [2, 2], 8.773592000000004)
((3, 2, 1, 0, 1, 2), (0, 0), 0)
((2, 3, 0, 0, 1, 3), (0, 0), 0)
((3, 0, 0, 0, 2, 4), (0, 0), 0)
((1, 2, 0, 3, 1, 0), (0, 0), 0)
((3, 2, 1, 1, 2, 0), (0, 0), 0)
((3, 0, 2, 0, 1, 2), [0, 0], 7.800000000000002)
((3, 0, 2, 0, 1, 2), [0, 1], 3.856000000000001)
((3, 0, 2, 0, 1, 2), [0, 2], 10.165000000000008)
((3, 0, 2, 0, 1, 2), [1, 0], 11.914500000000004)
((3, 0, 2, 0, 1, 2), [1, 1], 5.890040000000003)
((3, 0, 2, 0, 1, 2), [1, 2], 15.527037499999997)
((3, 0, 2, 0, 1, 2), [2, 0], 14.712749999999993)
((3, 0, 2, 0, 1, 2), [2, 1], 7.273380000000002)
((3, 0, 2, 0, 1, 2), [2, 2], 19.17373125)
((4, 0, 0, 0, 4, 2), (0, 0), 0)
((0, 1, 3, 3, 0, 2), [0, 0], 4.855500000000001)
((0, 1, 3, 3, 0, 2), [0, 1], 13.514650000000007)
((0, 1, 3, 3, 0, 2), [0, 2], 36.00497500000001)
((0, 1, 3, 3, 0, 2), [1, 0], 5.826600000000003)
((0, 1, 3, 3, 0, 2), [1, 1], 16.21758000000001)
((0, 1, 3, 3, 0, 2), [1, 2], 43.205970000000015)
((0, 1, 3, 3, 0, 2), [2, 0], 6.312150000000003)
((0, 1, 3, 3, 0, 2), [2, 1], 17.569045000000003)
((0, 1, 3, 3, 0, 2), [2, 2], 46.80646750000002)
((4, 0, 0, 1, 3, 0), (0, 0), 0)
((0, 1, 3, 0, 1, 0), [0, 0], 8.476)
((0, 1, 3, 0, 1, 0), [0, 1], 3.8472000000000004)
((0, 1, 3, 0, 1, 0), [0, 2], 8.2344)
((0, 1, 3, 0, 1, 0), [1, 0], 10.1712)
((0, 1, 3, 0, 1, 0), [1, 1], 4.616639999999999)
((0, 1, 3, 0, 1, 0), [1, 2], 9.881279999999997)
((0, 1, 3, 0, 1, 0), [2, 0], 11.018799999999997)
((0, 1, 3, 0, 1, 0), [2, 1], 5.00136)
((0, 1, 3, 0, 1, 0), [2, 2], 10.704720000000005)
((1, 0, 3, 1, 3, 1), [0, 0], 25.482010000000002)
((1, 0, 3, 1, 3, 1), [0, 1], 81.28399999999998)
((1, 0, 3, 1, 3, 1), [0, 2], 153.01091000000005)
((1, 0, 3, 1, 3, 1), [1, 0], 31.852512499999992)
((1, 0, 3, 1, 3, 1), [1, 1], 101.6050000000001)
((1, 0, 3, 1, 3, 1), [1, 2], 191.26363750000002)
((1, 0, 3, 1, 3, 1), [2, 0], 35.037763750000046)
((1, 0, 3, 1, 3, 1), [2, 1], 111.7655000000001)
((1, 0, 3, 1, 3, 1), [2, 2], 210.39000125000007)
((3, 1, 0, 3, 0, 1), (0, 0), 0)
((1, 0, 6, 1, 0, 1), [0, 0], 8.58)
((1, 0, 6, 1, 0, 1), [0, 1], 3.7632)
((1, 0, 6, 1, 0, 1), [0, 2], 8.262800000000002)
((1, 0, 6, 1, 0, 1), [1, 0], 9.9528)
((1, 0, 6, 1, 0, 1), [1, 1], 4.365312000000001)
((1, 0, 6, 1, 0, 1), [1, 2], 9.584848000000001)
((1, 0, 6, 1, 0, 1), [2, 0], 10.57056)
((1, 0, 6, 1, 0, 1), [2, 1], 4.636262400000001)
((1, 0, 6, 1, 0, 1), [2, 2], 10.179769600000004)
((0, 0, 3, 3, 3, 1), [0, 0], 29.10969992000001)
((0, 0, 3, 3, 3, 1), [0, 1], 97.92431760400002)
((0, 0, 3, 3, 3, 1), [0, 2], 205.5976734480002)
((0, 0, 3, 3, 3, 1), [1, 0], 29.109699919999997)
((0, 0, 3, 3, 3, 1), [1, 1], 97.92431760400024)
((0, 0, 3, 3, 3, 1), [1, 2], 205.5976734479999)
((0, 0, 3, 3, 3, 1), [2, 0], 29.109699920000004)
((0, 0, 3, 3, 3, 1), [2, 1], 97.92431760400011)
((0, 0, 3, 3, 3, 1), [2, 2], 205.59767344800005)
((0, 3, 2, 0, 3, 1), (0, 0), 0)
((2, 1, 1, 4, 0, 2), (0, 0), 0)
((0, 1, 3, 1, 4, 1), [0, 0], 25.07281680000001)
((0, 1, 3, 1, 4, 1), [0, 1], 76.95013639999998)
((0, 1, 3, 1, 4, 1), [0, 2], 142.37125179999992)
((0, 1, 3, 1, 4, 1), [1, 0], 30.087380160000006)
((0, 1, 3, 1, 4, 1), [1, 1], 92.34016367999992)
((0, 1, 3, 1, 4, 1), [1, 2], 170.84550216000028)
((0, 1, 3, 1, 4, 1), [2, 0], 32.59466183999998)
((0, 1, 3, 1, 4, 1), [2, 1], 100.0351773199997)
((0, 1, 3, 1, 4, 1), [2, 2], 185.08262733999962)
((2, 0, 1, 1, 0, 1), [0, 0], 8.579999999999998)
((2, 0, 1, 1, 0, 1), [0, 1], 3.7632)
((2, 0, 1, 1, 0, 1), [0, 2], 8.2628)
((2, 0, 1, 1, 0, 1), [1, 0], 11.085359999999998)
((2, 0, 1, 1, 0, 1), [1, 1], 4.8620544)
((2, 0, 1, 1, 0, 1), [1, 2], 10.6755376)
((2, 0, 1, 1, 0, 1), [2, 0], 12.355199999999996)
((2, 0, 1, 1, 0, 1), [2, 1], 5.419008000000002)
((2, 0, 1, 1, 0, 1), [2, 2], 11.898432000000017)
((1, 1, 1, 0, 2, 2), [0, 0], 14.744980000000005)
((1, 1, 1, 0, 2, 2), [0, 1], 46.151819999999994)
((1, 1, 1, 0, 2, 2), [0, 2], 81.96944000000005)
((1, 1, 1, 0, 2, 2), [1, 0], 21.077180000000002)
((1, 1, 1, 0, 2, 2), [1, 1], 65.97161999999996)
((1, 1, 1, 0, 2, 2), [1, 2], 117.1710400000001)
((1, 1, 1, 0, 2, 2), [2, 0], 24.401584999999987)
((1, 1, 1, 0, 2, 2), [2, 1], 76.37701500000006)
((1, 1, 1, 0, 2, 2), [2, 2], 135.65187999999986)
((2, 0, 1, 0, 3, 3), [0, 0], 5.596)
((2, 0, 1, 0, 3, 3), [0, 1], 11.488559999999996)
((2, 0, 1, 0, 3, 3), [0, 2], 30.499250000000014)
((2, 0, 1, 0, 3, 3), [1, 0], 7.230032000000003)
((2, 0, 1, 0, 3, 3), [1, 1], 14.843219519999993)
((2, 0, 1, 0, 3, 3), [1, 2], 39.405031)
((2, 0, 1, 0, 3, 3), [2, 0], 8.058239999999996)
((2, 0, 1, 0, 3, 3), [2, 1], 16.54352640000001)
((2, 0, 1, 0, 3, 3), [2, 2], 43.91891999999999)
((2, 3, 1, 1, 0, 0), (0, 0), 0)
((0, 2, 2, 4, 0, 2), [0, 0], 6.432837999999999)
((0, 2, 2, 4, 0, 2), [0, 1], 23.044976000000013)
((0, 2, 2, 4, 0, 2), [0, 2], 48.669825599999974)
((0, 2, 2, 4, 0, 2), [1, 0], 8.684331300000004)
((0, 2, 2, 4, 0, 2), [1, 1], 31.11071760000002)
((0, 2, 2, 4, 0, 2), [1, 2], 65.70426456)
((0, 2, 2, 4, 0, 2), [2, 0], 9.970898899999995)
((0, 2, 2, 4, 0, 2), [2, 1], 35.71971279999998)
((0, 2, 2, 4, 0, 2), [2, 2], 75.43822968000022)
((0, 3, 0, 4, 2, 1), (0, 0), 0)
((0, 0, 3, 2, 2, 2), [0, 0], 19.678178)
((0, 0, 3, 2, 2, 2), [0, 1], 67.95720800000002)
((0, 0, 3, 2, 2, 2), [0, 2], 132.61841040000002)
((0, 0, 3, 2, 2, 2), [1, 0], 19.678177999999996)
((0, 0, 3, 2, 2, 2), [1, 1], 67.95720800000002)
((0, 0, 3, 2, 2, 2), [1, 2], 132.6184104000001)
((0, 0, 3, 2, 2, 2), [2, 0], 19.678177999999996)
((0, 0, 3, 2, 2, 2), [2, 1], 67.95720800000005)
((0, 0, 3, 2, 2, 2), [2, 2], 132.61841040000016)
((0, 1, 0, 1, 0, 5), [0, 0], 8.58)
((0, 1, 0, 1, 0, 5), [0, 1], 3.7632)
((0, 1, 0, 1, 0, 5), [0, 2], 8.262800000000002)
((0, 1, 0, 1, 0, 5), [1, 0], 9.7812)
((0, 1, 0, 1, 0, 5), [1, 1], 4.2900480000000005)
((0, 1, 0, 1, 0, 5), [1, 2], 9.419592000000002)
((0, 1, 0, 1, 0, 5), [2, 0], 10.39896)
((0, 1, 0, 1, 0, 5), [2, 1], 4.560998399999999)
((0, 1, 0, 1, 0, 5), [2, 2], 10.014513600000003)
((1, 6, 0, 0, 0, 0), (0, 0), 0)
((0, 0, 5, 1, 0, 2), [0, 0], 7.436)
((0, 0, 5, 1, 0, 2), [0, 1], 3.4500000000000006)
((0, 0, 5, 1, 0, 2), [0, 2], 11.562500000000002)
((0, 0, 5, 1, 0, 2), [1, 0], 7.436)
((0, 0, 5, 1, 0, 2), [1, 1], 3.450000000000001)
((0, 0, 5, 1, 0, 2), [1, 2], 11.562500000000004)
((0, 0, 5, 1, 0, 2), [2, 0], 7.435999999999999)
((0, 0, 5, 1, 0, 2), [2, 1], 3.4500000000000006)
((0, 0, 5, 1, 0, 2), [2, 2], 11.5625)
((1, 0, 0, 3, 0, 2), [0, 0], 4.855500000000002)
((1, 0, 0, 3, 0, 2), [0, 1], 13.514650000000001)
((1, 0, 0, 3, 0, 2), [0, 2], 36.00497500000002)
((1, 0, 0, 3, 0, 2), [1, 0], 6.069375000000003)
((1, 0, 0, 3, 0, 2), [1, 1], 16.893312500000008)
((1, 0, 0, 3, 0, 2), [1, 2], 45.00621875000002)
((1, 0, 0, 3, 0, 2), [2, 0], 6.676312500000003)
((1, 0, 0, 3, 0, 2), [2, 1], 18.582643750000017)
((1, 0, 0, 3, 0, 2), [2, 2], 49.50684062500003)
((0, 0, 2, 2, 4, 0), [0, 0], 25.636242559999985)
((0, 0, 2, 2, 4, 0), [0, 1], 85.839284564)
((0, 0, 2, 2, 4, 0), [0, 2], 181.34585660000002)
((0, 0, 2, 2, 4, 0), [1, 0], 25.63624256)
((0, 0, 2, 2, 4, 0), [1, 1], 85.83928456400008)
((0, 0, 2, 2, 4, 0), [1, 2], 181.34585659999985)
((0, 0, 2, 2, 4, 0), [2, 0], 25.63624255999999)
((0, 0, 2, 2, 4, 0), [2, 1], 85.83928456400007)
((0, 0, 2, 2, 4, 0), [2, 2], 181.34585659999976)
((2, 1, 0, 1, 1, 5), [0, 0], 21.019482000000018)
((2, 1, 0, 1, 1, 5), [0, 1], 69.66336959999998)
((2, 1, 0, 1, 1, 5), [0, 2], 123.07209287999994)
((2, 1, 0, 1, 1, 5), [1, 0], 30.96798239999999)
((2, 1, 0, 1, 1, 5), [1, 1], 102.63497472000007)
((2, 1, 0, 1, 1, 5), [1, 2], 181.32199481599937)
((2, 1, 0, 1, 1, 5), [2, 0], 36.37704383999999)
((2, 1, 0, 1, 1, 5), [2, 1], 120.56184115199969)
((2, 1, 0, 1, 1, 5), [2, 2], 212.99282818560005)
((1, 1, 2, 0, 1, 1), [0, 0], 13.815880000000002)
((1, 1, 2, 0, 1, 1), [0, 1], 6.270936)
((1, 1, 2, 0, 1, 1), [0, 2], 13.422071999999996)
((1, 1, 2, 0, 1, 1), [1, 0], 19.74908)
((1, 1, 2, 0, 1, 1), [1, 1], 8.963975999999999)
((1, 1, 2, 0, 1, 1), [1, 2], 19.186152)
((1, 1, 2, 0, 1, 1), [2, 0], 22.864009999999997)
((1, 1, 2, 0, 1, 1), [2, 1], 10.377821999999991)
((1, 1, 2, 0, 1, 1), [2, 2], 22.212294000000004)
((2, 0, 2, 0, 0, 4), [0, 0], 10.4)
((2, 0, 2, 0, 0, 4), [0, 1], 4.056000000000001)
((2, 0, 2, 0, 0, 4), [0, 2], 2.344000000000001)
((2, 0, 2, 0, 0, 4), [1, 0], 14.716000000000001)
((2, 0, 2, 0, 0, 4), [1, 1], 5.73924)
((2, 0, 2, 0, 0, 4), [1, 2], 3.316760000000002)
((2, 0, 2, 0, 0, 4), [2, 0], 17.316000000000006)
((2, 0, 2, 0, 0, 4), [2, 1], 6.753240000000002)
((2, 0, 2, 0, 0, 4), [2, 2], 3.902760000000002)
((2, 0, 0, 3, 0, 4), [0, 0], 4.8554999999999975)
((2, 0, 0, 3, 0, 4), [0, 1], 13.51465000000001)
((2, 0, 0, 3, 0, 4), [0, 2], 36.004975000000016)
((2, 0, 0, 3, 0, 4), [1, 0], 6.273305999999998)
((2, 0, 0, 3, 0, 4), [1, 1], 17.460927800000025)
((2, 0, 0, 3, 0, 4), [1, 2], 46.51842770000002)
((2, 0, 0, 3, 0, 4), [2, 0], 6.99192)
((2, 0, 0, 3, 0, 4), [2, 1], 19.461096000000023)
((2, 0, 0, 3, 0, 4), [2, 2], 51.84716399999994)
((2, 0, 0, 0, 1, 2), [0, 0], 7.799999999999999)
((2, 0, 0, 0, 1, 2), [0, 1], 3.8560000000000008)
((2, 0, 0, 0, 1, 2), [0, 2], 10.164999999999996)
((2, 0, 0, 0, 1, 2), [1, 0], 10.077599999999999)
((2, 0, 0, 0, 1, 2), [1, 1], 4.9819520000000015)
((2, 0, 0, 0, 1, 2), [1, 2], 13.133180000000001)
((2, 0, 0, 0, 1, 2), [2, 0], 11.231999999999998)
((2, 0, 0, 0, 1, 2), [2, 1], 5.552639999999998)
((2, 0, 0, 0, 1, 2), [2, 2], 14.637599999999992)
((1, 3, 1, 0, 1, 3), [0, 0], 17.330820000000003)
((1, 3, 1, 0, 1, 3), [0, 1], 8.567646400000001)
((1, 3, 1, 0, 1, 3), [0, 2], 22.58561350000002)
((1, 3, 1, 0, 1, 3), [1, 0], 28.37640000000001)
((1, 3, 1, 0, 1, 3), [1, 1], 14.028127999999997)
((1, 3, 1, 0, 1, 3), [1, 2], 36.98027000000004)
((1, 3, 1, 0, 1, 3), [2, 0], 35.42916000000001)
((1, 3, 1, 0, 1, 3), [2, 1], 17.51472320000002)
((1, 3, 1, 0, 1, 3), [2, 2], 46.171463000000074)
((0, 2, 3, 1, 1, 1), [0, 0], 17.056)
((0, 2, 3, 1, 1, 1), [0, 1], 52.174999999999976)
((0, 2, 3, 1, 1, 1), [0, 2], 90.39650000000006)
((0, 2, 3, 1, 1, 1), [1, 0], 21.456448000000016)
((0, 2, 3, 1, 1, 1), [1, 1], 65.63615)
((0, 2, 3, 1, 1, 1), [1, 2], 113.71879700000021)
((0, 2, 3, 1, 1, 1), [2, 0], 23.878399999999996)
((0, 2, 3, 1, 1, 1), [2, 1], 73.04499999999992)
((0, 2, 3, 1, 1, 1), [2, 2], 126.55510000000008)
((3, 3, 0, 0, 0, 3), (0, 0), 0)
((2, 0, 0, 1, 2, 0), [0, 0], 8.993620000000004)
((2, 0, 0, 1, 2, 0), [0, 1], 26.96539999999999)
((2, 0, 0, 1, 2, 0), [0, 2], 71.12945)
((2, 0, 0, 1, 2, 0), [1, 0], 11.61975704)
((2, 0, 0, 1, 2, 0), [1, 1], 34.839296799999964)
((2, 0, 0, 1, 2, 0), [1, 2], 91.89924940000002)
((2, 0, 0, 1, 2, 0), [2, 0], 12.9508128)
((2, 0, 0, 1, 2, 0), [2, 1], 38.830176000000016)
((2, 0, 0, 1, 2, 0), [2, 2], 102.42640800000015)
((1, 0, 0, 1, 4, 3), [0, 0], 25.0728168)
((1, 0, 0, 1, 4, 3), [0, 1], 76.95013640000003)
((1, 0, 0, 1, 4, 3), [0, 2], 142.37125179999987)
((1, 0, 0, 1, 4, 3), [1, 0], 31.341021000000012)
((1, 0, 0, 1, 4, 3), [1, 1], 96.18767049999998)
((1, 0, 0, 1, 4, 3), [1, 2], 177.96406474999966)
((1, 0, 0, 1, 4, 3), [2, 0], 34.475123100000005)
((1, 0, 0, 1, 4, 3), [2, 1], 105.8064375500001)
((1, 0, 0, 1, 4, 3), [2, 2], 195.76047122499932)
((0, 0, 2, 3, 1, 3), [0, 0], 14.792598)
((0, 0, 2, 3, 1, 3), [0, 1], 53.863106)
((0, 0, 2, 3, 1, 3), [0, 2], 107.58762200000002)
((0, 0, 2, 3, 1, 3), [1, 0], 14.792598000000002)
((0, 0, 2, 3, 1, 3), [1, 1], 53.86310599999996)
((0, 0, 2, 3, 1, 3), [1, 2], 107.58762199999993)
((0, 0, 2, 3, 1, 3), [2, 0], 14.792598000000012)
((0, 0, 2, 3, 1, 3), [2, 1], 53.86310599999999)
((0, 0, 2, 3, 1, 3), [2, 2], 107.58762199999998)
((1, 5, 1, 0, 2, 0), (0, 0), 0)
((0, 0, 4, 0, 1, 5), [0, 0], 8.475999999999999)
((0, 0, 4, 0, 1, 5), [0, 1], 3.8472)
((0, 0, 4, 0, 1, 5), [0, 2], 8.2344)
((0, 0, 4, 0, 1, 5), [1, 0], 8.476)
((0, 0, 4, 0, 1, 5), [1, 1], 3.8472000000000004)
((0, 0, 4, 0, 1, 5), [1, 2], 8.234399999999999)
((0, 0, 4, 0, 1, 5), [2, 0], 8.475999999999999)
((0, 0, 4, 0, 1, 5), [2, 1], 3.8472)
((0, 0, 4, 0, 1, 5), [2, 2], 8.234400000000003)
((0, 0, 0, 6, 0, 1), [0, 0], 6.891968599999999)
((0, 0, 0, 6, 0, 1), [0, 1], 20.790566524)
((0, 0, 0, 6, 0, 1), [0, 2], 48.842276640000016)
((0, 0, 0, 6, 0, 1), [1, 0], 6.891968600000001)
((0, 0, 0, 6, 0, 1), [1, 1], 20.790566524)
((0, 0, 0, 6, 0, 1), [1, 2], 48.842276639999994)
((0, 0, 0, 6, 0, 1), [2, 0], 6.8919686)
((0, 0, 0, 6, 0, 1), [2, 1], 20.790566524000013)
((0, 0, 0, 6, 0, 1), [2, 2], 48.84227663999998)
((0, 5, 0, 1, 0, 3), (0, 0), 0)
((1, 0, 1, 2, 1, 5), [0, 0], 8.809679999999995)
((1, 0, 1, 2, 1, 5), [0, 1], 16.27904800000001)
((1, 0, 1, 2, 1, 5), [0, 2], 48.02110799999998)
((1, 0, 1, 2, 1, 5), [1, 0], 10.219228799999994)
((1, 0, 1, 2, 1, 5), [1, 1], 18.88369567999999)
((1, 0, 1, 2, 1, 5), [1, 2], 55.70448528000001)
((1, 0, 1, 2, 1, 5), [2, 0], 10.853525759999997)
((1, 0, 1, 2, 1, 5), [2, 1], 20.05578713599998)
((1, 0, 1, 2, 1, 5), [2, 2], 59.162005056000005)
((5, 0, 0, 1, 3, 0), (0, 0), 0)
((2, 1, 1, 2, 0, 0), [0, 0], 11.941496000000004)
((2, 1, 1, 2, 0, 0), [0, 1], 48.32127160000001)
((2, 1, 1, 2, 0, 0), [0, 2], 87.33267648)
((2, 1, 1, 2, 0, 0), [1, 0], 18.803844000000016)
((2, 1, 1, 2, 0, 0), [1, 1], 76.08976740000007)
((2, 1, 1, 2, 0, 0), [1, 2], 137.51962271999983)
((2, 1, 1, 2, 0, 0), [2, 0], 22.923036000000003)
((2, 1, 1, 2, 0, 0), [2, 1], 92.75808059999996)
((2, 1, 1, 2, 0, 0), [2, 2], 167.64483167999978)
((5, 0, 0, 0, 0, 2), (0, 0), 0)
((1, 1, 0, 7, 1, 0), (0, 0), 0)
((0, 2, 0, 8, 0, 0), (0, 0), 0)
((2, 0, 5, 0, 0, 1), [0, 0], 10.399999999999999)
((2, 0, 5, 0, 0, 1), [0, 1], 4.055999999999998)
((2, 0, 5, 0, 0, 1), [0, 2], 2.344000000000001)
((2, 0, 5, 0, 0, 1), [1, 0], 13.436799999999998)
((2, 0, 5, 0, 0, 1), [1, 1], 5.240352)
((2, 0, 5, 0, 0, 1), [1, 2], 3.0284480000000014)
((2, 0, 5, 0, 0, 1), [2, 0], 14.976)
((2, 0, 5, 0, 0, 1), [2, 1], 5.84064)
((2, 0, 5, 0, 0, 1), [2, 2], 3.3753600000000024)
((1, 1, 4, 2, 1, 0), [0, 0], 14.359778399999994)
((1, 1, 4, 2, 1, 0), [0, 1], 26.534848239999985)
((1, 1, 4, 2, 1, 0), [0, 2], 78.27440603999997)
((1, 1, 4, 2, 1, 0), [1, 0], 20.52655440000001)
((1, 1, 4, 2, 1, 0), [1, 1], 37.93018184000002)
((1, 1, 4, 2, 1, 0), [1, 2], 111.8891816399998)
((1, 1, 4, 2, 1, 0), [2, 0], 23.76411180000006)
((1, 1, 4, 2, 1, 0), [2, 1], 43.91273198000003)
((1, 1, 4, 2, 1, 0), [2, 2], 129.53693883000037)
((1, 4, 0, 3, 0, 0), (0, 0), 0)
((1, 1, 0, 4, 0, 2), (0, 0), 0)
((1, 0, 1, 0, 7, 1), (0, 0), 0)
((1, 2, 2, 1, 0, 1), [0, 0], 15.006419999999995)
((1, 2, 2, 1, 0, 1), [0, 1], 6.581836799999999)
((1, 2, 2, 1, 0, 1), [0, 2], 14.451637200000002)
((1, 2, 2, 1, 0, 1), [1, 0], 21.82065599999999)
((1, 2, 2, 1, 0, 1), [1, 1], 9.570570239999997)
((1, 2, 2, 1, 0, 1), [1, 2], 21.013952960000015)
((1, 2, 2, 1, 0, 1), [2, 0], 25.5982584)
((1, 2, 2, 1, 0, 1), [2, 1], 11.227431936000013)
((1, 2, 2, 1, 0, 1), [2, 2], 24.65189854399998)
((1, 3, 0, 1, 0, 0), [0, 0], 16.522048399999996)
((1, 3, 0, 1, 0, 0), [0, 1], 7.665555000000003)
((1, 3, 0, 1, 0, 0), [0, 2], 25.690718750000006)
((1, 3, 0, 1, 0, 0), [1, 0], 27.052168000000012)
((1, 3, 0, 1, 0, 0), [1, 1], 12.55109999999999)
((1, 3, 0, 1, 0, 0), [1, 2], 42.06437499999999)
((1, 3, 0, 1, 0, 0), [2, 0], 33.77579919999999)
((1, 3, 0, 1, 0, 0), [2, 1], 15.67058999999998)
((1, 3, 0, 1, 0, 0), [2, 2], 52.5191875)
((0, 2, 2, 0, 2, 0), [0, 0], 6.862000000000002)
((0, 2, 2, 0, 2, 0), [0, 1], 23.646999999999995)
((0, 2, 2, 0, 2, 0), [0, 2], 42.52039999999998)
((0, 2, 2, 0, 2, 0), [1, 0], 9.263700000000002)
((0, 2, 2, 0, 2, 0), [1, 1], 31.92345000000001)
((0, 2, 2, 0, 2, 0), [1, 2], 57.40254)
((0, 2, 2, 0, 2, 0), [2, 0], 10.636100000000006)
((0, 2, 2, 0, 2, 0), [2, 1], 36.65285)
((0, 2, 2, 0, 2, 0), [2, 2], 65.90661999999992)
((0, 3, 0, 0, 4, 3), (0, 0), 0)
((3, 1, 2, 1, 1, 0), (0, 0), 0)
((0, 0, 1, 0, 0, 0), [0, 0], 10.4)
((0, 0, 1, 0, 0, 0), [0, 1], 4.16)
((0, 0, 1, 0, 0, 0), [0, 2], 2.1000000000000014)
((0, 0, 1, 0, 0, 0), [1, 0], 10.4)
((0, 0, 1, 0, 0, 0), [1, 1], 4.159999999999999)
((0, 0, 1, 0, 0, 0), [1, 2], 2.1000000000000014)
((0, 0, 1, 0, 0, 0), [2, 0], 10.4)
((0, 0, 1, 0, 0, 0), [2, 1], 4.16)
((0, 0, 1, 0, 0, 0), [2, 2], 2.1000000000000014)
((1, 0, 4, 2, 0, 0), [0, 0], 5.944000000000002)
((1, 0, 4, 2, 0, 0), [0, 1], 24.052400000000006)
((1, 0, 4, 2, 0, 0), [0, 2], 43.470720000000014)
((1, 0, 4, 2, 0, 0), [1, 0], 7.430000000000002)
((1, 0, 4, 2, 0, 0), [1, 1], 30.06549999999999)
((1, 0, 4, 2, 0, 0), [1, 2], 54.338400000000014)
((1, 0, 4, 2, 0, 0), [2, 0], 8.173000000000004)
((1, 0, 4, 2, 0, 0), [2, 1], 33.072050000000004)
((1, 0, 4, 2, 0, 0), [2, 2], 59.77224000000001)
((0, 3, 0, 1, 5, 0), (0, 0), 0)
((5, 0, 1, 0, 0, 1), (0, 0), 0)
((1, 1, 1, 1, 1, 5), [0, 0], 19.589340000000007)
((1, 1, 1, 1, 1, 5), [0, 1], 64.92355199999997)
((1, 1, 1, 1, 1, 5), [0, 2], 114.69840559999994)
((1, 1, 1, 1, 1, 5), [1, 0], 28.001940000000026)
((1, 1, 1, 1, 1, 5), [1, 1], 92.80483200000005)
((1, 1, 1, 1, 1, 5), [1, 2], 163.9553896)
((1, 1, 1, 1, 1, 5), [2, 0], 32.41855499999998)
((1, 1, 1, 1, 1, 5), [2, 1], 107.44250399999999)
((1, 1, 1, 1, 1, 5), [2, 2], 189.81530620000046)
((1, 2, 1, 0, 0, 4), [0, 0], 18.1896)
((1, 2, 1, 0, 0, 4), [0, 1], 7.093943999999998)
((1, 2, 1, 0, 0, 4), [0, 2], 4.099656000000001)
((1, 2, 1, 0, 0, 4), [1, 0], 26.449280000000005)
((1, 2, 1, 0, 0, 4), [1, 1], 10.3152192)
((1, 2, 1, 0, 0, 4), [1, 2], 5.9612608)
((1, 2, 1, 0, 0, 4), [2, 0], 31.028192000000004)
((1, 2, 1, 0, 0, 4), [2, 1], 12.100994879999995)
((1, 2, 1, 0, 0, 4), [2, 2], 6.993277120000011)
((4, 3, 0, 1, 0, 1), (0, 0), 0)
((3, 2, 0, 0, 2, 2), (0, 0), 0)
((1, 2, 3, 0, 1, 2), [0, 0], 15.545399999999999)
((1, 2, 3, 0, 1, 2), [0, 1], 7.685007999999999)
((1, 2, 3, 0, 1, 2), [0, 2], 20.258844999999987)
((1, 2, 3, 0, 1, 2), [1, 0], 24.176100000000016)
((1, 2, 3, 0, 1, 2), [1, 1], 11.951672000000006)
((1, 2, 3, 0, 1, 2), [1, 2], 31.506417500000023)
((1, 2, 3, 0, 1, 2), [2, 0], 29.19540000000001)
((1, 2, 3, 0, 1, 2), [2, 1], 14.433008000000008)
((1, 2, 3, 0, 1, 2), [2, 2], 38.047595000000015)
((1, 2, 3, 1, 2, 0), (0, 0), 0)
((0, 3, 1, 0, 4, 0), (0, 0), 0)
((0, 2, 0, 4, 1, 1), (0, 0), 0)
((0, 1, 2, 1, 1, 2), [0, 0], 17.056000000000008)
((0, 1, 2, 1, 1, 2), [0, 1], 52.175000000000026)
((0, 1, 2, 1, 1, 2), [0, 2], 90.39649999999999)
((0, 1, 2, 1, 1, 2), [1, 0], 20.467200000000002)
((0, 1, 2, 1, 1, 2), [1, 1], 62.61000000000001)
((0, 1, 2, 1, 1, 2), [1, 2], 108.47579999999996)
((0, 1, 2, 1, 1, 2), [2, 0], 22.172800000000006)
((0, 1, 2, 1, 1, 2), [2, 1], 67.82750000000006)
((0, 1, 2, 1, 1, 2), [2, 2], 117.51545000000003)
((1, 0, 2, 0, 3, 3), [0, 0], 5.596000000000002)
((1, 0, 2, 0, 3, 3), [0, 1], 11.48856)
((1, 0, 2, 0, 3, 3), [0, 2], 30.49925)
((1, 0, 2, 0, 3, 3), [1, 0], 6.994999999999999)
((1, 0, 2, 0, 3, 3), [1, 1], 14.360699999999992)
((1, 0, 2, 0, 3, 3), [1, 2], 38.12406249999998)
((1, 0, 2, 0, 3, 3), [2, 0], 7.694500000000005)
((1, 0, 2, 0, 3, 3), [2, 1], 15.796770000000008)
((1, 0, 2, 0, 3, 3), [2, 2], 41.93646875000001)
((0, 0, 0, 0, 0, 3), [0, 0], 10.4)
((0, 0, 0, 0, 0, 3), [0, 1], 4.16)
((0, 0, 0, 0, 0, 3), [0, 2], 2.1000000000000014)
((0, 0, 0, 0, 0, 3), [1, 0], 10.4)
((0, 0, 0, 0, 0, 3), [1, 1], 4.16)
((0, 0, 0, 0, 0, 3), [1, 2], 2.1000000000000014)
((0, 0, 0, 0, 0, 3), [2, 0], 10.4)
((0, 0, 0, 0, 0, 3), [2, 1], 4.16)
((0, 0, 0, 0, 0, 3), [2, 2], 2.100000000000001)
((0, 1, 2, 0, 2, 0), [0, 0], 6.862000000000002)
((0, 1, 2, 0, 2, 0), [0, 1], 23.647000000000002)
